customer_id,tenure,monthly_charges,total_charges,support_calls,usage_frequency,churn
CUST-0727,70,75.77834173700249,5244.3272914893405,2,0.5780721020124125,0
CUST-0728,33,93.06505102392461,3070.829105950869,2,0.9579793532488906,1
CUST-0729,53,66.52056122837182,3603.7025017012274,0,0.503072600271609,0
CUST-0730,22,26.01423426007852,603.2375727445512,1,0.08291458139448116,1
CUST-0731,21,76.22968158779098,1590.449437209417,4,0.6200013334774084,0
CUST-0732,70,115.76252845053801,8134.808253179722,2,0.34022299445125703,0
CUST-0733,70,37.530294235765965,2563.650836172837,4,0.8559251895912978,0
CUST-0734,4,89.00048908206658,321.21838743585624,4,0.4346781483164702,0
CUST-0735,62,40.093368865905646,2431.579300135034,2,0.1928396089422456,0
CUST-0736,62,73.58276844730813,4585.610234650526,1,0.19110562269114495,0
CUST-0737,24,29.66764496467196,747.7286541381317,3,0.7687641807211604,0
CUST-0738,55,65.03709362581851,3569.3488480601,3,0.2655875983073599,1
CUST-0739,9,95.61633288952461,816.9005121687433,1,0.767233394159223,0
CUST-0740,3,54.757152423898205,163.28400259496323,1,0.20588731076659939,0
CUST-0741,31,86.4911724487218,2656.897351376685,4,0.3216863687013094,0
CUST-0742,40,99.54499607897291,3941.9913079242297,1,0.4654869724396994,0
CUST-0743,36,112.71778194794527,4074.7898343914917,4,0.9431958496934507,0
CUST-0744,24,43.46420818554535,1005.2413853271548,0,0.9317314247538246,0
CUST-0745,6,59.931591580930814,281.27206283738025,3,0.2068718754222878,1
CUST-0746,66,35.24160133304174,2258.7399644625957,3,0.3582190412430728,0
CUST-0747,4,119.24835021583752,396.83037752255257,3,0.14939938845377232,1
CUST-0748,6,112.70009679242953,688.5761765833875,2,0.5099850793134971,0
CUST-0749,51,73.99571302805596,3781.3016363396623,1,0.4605825506946666,0
CUST-0750,62,104.20332943764213,6465.63242985922,0,0.9007601624507324,0
CUST-0751,57,72.09579772720423,4138.847053074638,2,0.9300053777910726,0
CUST-0752,66,82.35856880027598,5495.2634836240695,2,0.3835673910072921,0
CUST-0753,8,28.912443211601662,201.68621915155754,2,0.49173794301898943,0
CUST-0754,26,95.52704204968079,2504.0269671536216,3,0.8962362491461331,0
CUST-0755,51,32.77134836352349,1592.357991169404,3,0.8067078077450615,0
CUST-0756,45,102.60676302525283,4686.239823449545,1,0.0036563113446492768,0
CUST-0757,44,98.20280876703859,4258.68202383879,2,0.3200595641835825,0
CUST-0758,5,90.87446977429764,418.8682929194663,1,0.4217742419361259,0
CUST-0759,70,23.616038052476213,1623.2371879866803,2,0.22971628368323171,0
CUST-0760,26,50.31283559453286,1231.8201756217436,0,0.19957161589593875,0
CUST-0761,68,46.311256991084285,3150.7942542641595,1,0.03778450659567967,0
CUST-0762,19,56.01364074715191,1074.9543676059604,1,0.6433697250697605,0
CUST-0763,20,28.764274676383856,565.8148099785996,2,0.26251029048316565,1
CUST-0764,12,113.69578230310628,1287.3370060357215,1,0.05234717843131309,0
CUST-0765,47,75.38022407123762,3642.039843090754,1,0.23097931052806364,0
CUST-0766,1,50.55243106580235,78.01397089088475,2,0.8019139528361265,0
CUST-0767,14,59.698151707428345,967.4852260864948,4,0.8514891816465466,0
CUST-0768,64,64.72025405048356,4101.840797236633,0,0.48306624519330266,0
CUST-0769,38,80.05943333606173,3090.1525781791947,1,0.41607067040868617,0
CUST-0770,37,71.56794276964978,2686.97757684675,4,0.9778536935017818,0
CUST-0771,11,111.93919732144174,1216.802415380991,2,0.2005646595880699,0
CUST-0772,3,69.69634829058302,279.6415899247103,1,0.21535928285460848,1
CUST-0773,33,119.21580148233127,3913.850948536243,1,0.29186717703639975,1
CUST-0774,6,105.14249577450957,612.810403675827,3,0.1727573182810873,1
CUST-0775,50,40.85105143573358,1868.9810771897598,1,0.3793655982041866,0
CUST-0776,10,113.05952146439162,1151.046617331048,3,0.9108342269897538,0
CUST-0777,5,31.63663978854761,91.90770335861772,3,0.6153478406285743,0
CUST-0778,23,101.74497084911916,2312.598269744965,2,0.41194654861226365,0
CUST-0779,10,58.06232934765801,529.3123115393287,2,0.9344107945712148,0
CUST-0780,44,107.79743204450695,4724.775432992392,4,0.04846423247582232,0
CUST-0781,2,106.80566901074504,235.80534953236184,1,0.21027617790186137,1
CUST-0782,13,100.59254001176211,1308.2600983053453,1,0.565888605101759,0
CUST-0783,40,99.00304363070614,3995.603809753536,2,0.6155526231931792,0
CUST-0784,2,50.46791390980408,164.21730459888974,1,0.03955750656261314,0
CUST-0785,65,28.09192830512522,1807.5355429992476,3,0.4030387579071322,0
CUST-0786,63,60.29801787651615,3774.8467641197117,3,0.6491539648308727,0
CUST-0787,17,37.352451498650865,682.8780581601652,4,0.6980705464034016,0
CUST-0788,9,89.49510889024617,857.3083444492121,1,0.6381399025162693,0
CUST-0789,15,54.609972653778556,856.1791332118307,1,0.32056322436092455,0
CUST-0790,24,117.56102008599149,2773.8555417268285,1,0.09352012359790951,0
CUST-0791,38,84.0972077345332,3216.8266471873417,1,0.4271124464193341,0
CUST-0792,35,102.24805636343609,3584.155502922628,2,0.12875443736805547,0
CUST-0793,49,33.252467274184845,1681.9973435025406,0,0.9476236585206671,0
CUST-0794,69,106.20144822726226,7299.256323204209,1,0.47517086602262826,0
CUST-0795,62,112.27571905133944,6877.764066625549,2,0.31725917435686757,0
CUST-0796,60,68.70619188189359,4156.883352932629,4,0.7663040711189001,0
CUST-0797,50,80.62529377509775,3903.346269592032,0,0.49794859258226387,0
CUST-0798,9,96.48098009029954,831.7531506178793,0,0.31003402401245006,0
CUST-0799,34,37.48386272604125,1223.2915571194878,1,0.8119677423908017,0
CUST-0800,35,70.25660764634424,2407.4845340767606,1,0.867152151001122,0
CUST-0801,1,59.86630277723131,22.414729229476535,4,0.673008166288677,0
CUST-0802,40,34.63739921622491,1446.3646471365778,2,0.046964422407667294,1
CUST-0803,64,56.753442229153144,3673.2480736161197,2,0.5663228801665321,0
CUST-0804,22,26.817230938549358,577.3925465484606,2,0.7632949119972816,0
CUST-0805,60,22.5811906949487,1411.5526152898744,5,0.13650301208358218,0
CUST-0806,64,33.51662891548227,2091.949392832547,3,0.22867075138460335,0
CUST-0807,11,116.31151115891738,1219.5124534607332,4,0.8824951050681364,0
CUST-0808,14,74.9529535895017,1092.5211832153534,3,0.020121721853074037,1
CUST-0809,60,116.582216115322,7023.915128385453,0,0.752727137825976,0
CUST-0810,30,63.2497878330132,1874.4804649112298,3,0.4737732925144229,1
CUST-0811,35,51.181613308525954,1734.5834211135018,2,0.44677215883960686,0
CUST-0812,37,70.61418628402441,2685.7114862608005,3,0.0070965324948871755,1
CUST-0813,5,63.95116886329101,233.75071676906416,3,0.8193982309664928,0
CUST-0814,26,30.566468426174392,764.8068823133563,1,0.35982490063656647,0
CUST-0815,62,84.08263146902063,5224.551977455173,1,0.5407656313005429,0
CUST-0816,4,41.60381825095996,256.52351342541215,4,0.6773006863356594,0
CUST-0817,42,81.95879548978296,3461.4244211745454,0,0.7026295764379158,0
CUST-0818,18,85.02010923981534,1554.3771989673412,2,0.9559800588260723,0
CUST-0819,40,35.20248531286481,1379.630227507186,3,0.5313399532366091,0
CUST-0820,39,26.134962711066816,1047.6875569953359,1,0.3997195509744276,0
CUST-0821,14,98.07615860684398,1378.33168653977,0,0.9537036264917079,0
CUST-0822,32,65.98004237693202,2031.9381290409467,3,0.6421102350255211,0
CUST-0823,51,25.81637955054758,1356.2820997525819,2,0.2981503562765556,0
CUST-0824,38,119.48663171697672,4589.011674737458,1,0.12646424540357115,1
CUST-0825,23,25.778056099636665,633.0635427327014,2,0.8425545014651813,0
CUST-0826,63,89.50352288585532,5640.388338092175,1,0.36218160279415157,1
CUST-0827,15,118.36789252634136,1727.7095437376381,0,0.6604697213644312,0
CUST-0828,25,43.91801042159256,982.4910739755708,2,0.47081641936589813,0
CUST-0829,17,34.22493686871962,589.676607038306,0,0.19892977979503834,0
CUST-0830,66,32.13849394224289,2175.237703175073,3,0.6016866086204651,0
CUST-0831,53,50.327514756759555,2717.1349055624105,2,0.06068306895068232,0
CUST-0832,51,30.104581101064667,1576.1372783239906,4,0.4133424598711922,0
CUST-0833,39,89.2161341694132,3475.718683679645,1,0.546614939663671,0
CUST-0834,51,26.22917981300627,1392.0613791648946,0,0.43604697411857907,0
CUST-0835,70,70.94221281497897,5012.162988241324,0,0.7486721752509908,0
CUST-0836,6,119.66968538529768,696.8864342757082,4,0.8279249545453125,0
CUST-0837,67,101.39702695060188,6827.430706521119,0,0.771243074033178,0
CUST-0838,7,81.52194382310108,543.855649491243,5,0.03881294781180211,1
CUST-0839,51,50.62536207866117,2608.894677592566,0,0.1941287704459722,0
CUST-0840,42,82.38958362916384,3395.4066802098278,3,0.5366075092637743,0
CUST-0841,64,72.70414639116515,4591.954778600923,2,0.9348220404438012,0
CUST-0842,15,62.60833838903715,992.0354281827526,1,0.8349567750521169,0
CUST-0843,29,33.07103767401995,1005.9380986568168,1,0.8425345083518017,0
CUST-0844,33,108.66042152404667,3617.4744873223317,1,0.3032081937596749,0
CUST-0845,27,64.97846488213224,1758.816992870212,2,0.42944789707870257,0
CUST-0846,36,39.46225118207651,1301.0773210035468,3,0.4707059473159374,0
CUST-0847,29,56.77593508772896,1642.7583206338152,2,0.15737158334991042,0
CUST-0848,38,61.4129752528927,2356.402217969415,3,0.031068130244456316,0
CUST-0849,57,102.75378955668742,5830.229342353203,3,0.9469028994605169,0
CUST-0850,27,93.3614380561402,2485.1341178753737,1,0.24071258566350673,0
CUST-0851,55,96.93048936413398,5403.397934435053,2,0.2399489037236313,0
CUST-0852,33,21.10312644286472,693.3887230449552,2,0.08337905376875954,0
CUST-0853,68,61.615399817976154,4212.586946104498,2,0.9285077519437785,0
CUST-0854,66,68.13441516353237,4535.577973874104,4,0.579737114939772,0
CUST-0855,10,21.919227682305667,169.12042299780276,1,0.6670368571253539,0
CUST-0856,5,45.981320874503425,239.5669755082268,0,0.9115768872630525,0
CUST-0857,38,96.0289823122135,3715.083552587978,1,0.3456201689007895,0
CUST-0858,13,33.7109705728999,529.2037766126848,2,0.6215073111380841,0
CUST-0859,31,73.53101314525917,2281.4582273637684,0,0.03879945472888746,0
CUST-0860,47,41.52018720172375,1939.5516211136623,1,0.18677252823112933,0
CUST-0861,52,21.212077464389328,1116.4792315551217,0,0.8312458050899425,0
CUST-0862,56,44.12014575995415,2482.9100149088085,2,0.7667683563383357,0
CUST-0863,15,117.58737549100537,1833.1485356716382,2,0.3506426914571469,0
CUST-0864,29,100.15371118829896,2854.6380400023163,3,0.3768106277742125,0
CUST-0865,8,115.95766443210334,913.6676611485257,0,0.5335544335535795,0
CUST-0866,5,68.78540439263625,288.0699556193557,5,0.0002410046851345493,1
CUST-0867,29,30.97361986775035,847.6302318748812,5,0.24124433603802786,0
CUST-0868,47,74.7959488973693,3534.238298933313,1,0.20823180860821444,1
CUST-0869,68,65.4377334559961,4490.2587670895855,4,0.25048294674976346,0
CUST-0870,45,104.4357082739616,4667.137287641084,2,0.8059058425334413,0
CUST-0871,2,29.80825807842446,98.2212556056134,3,0.27967385654644317,0
CUST-0872,27,68.82411370217781,1913.8300028153992,2,0.19152132205014816,0
CUST-0873,36,35.00486646939842,1356.9104928200127,3,0.5042634607930315,0
CUST-0874,36,52.467592689006,1892.3206792462684,2,0.8656450363727319,0
CUST-0875,26,93.73570773877996,2405.1401748360727,2,0.24134970383749987,0
CUST-0876,43,67.60181293687666,2856.7543597054014,2,0.0785362427927987,0
CUST-0877,27,57.58882851457693,1499.8087099975826,2,0.3564047358496647,0
CUST-0878,69,59.44762785700353,4164.375357203425,0,0.7476518245649778,0
CUST-0879,20,65.94467684059866,1243.1387696641907,4,0.5506905446947946,0
CUST-0880,11,98.50165438370568,1144.4056225033225,4,0.8167933695743474,0
CUST-0881,38,109.20846889402344,4106.499766510283,1,0.959592147609234,0
CUST-0882,6,115.53346865039283,658.9405020093867,3,0.792662476751617,0
CUST-0883,23,98.6903386255295,2262.3000156366793,0,0.6038030788437534,0
CUST-0884,47,51.54068957480128,2387.2296825373346,2,0.4933415880523805,0
CUST-0885,46,88.81347060865421,4132.0186357460725,0,0.04006908634826667,0
CUST-0886,12,63.760312405539196,855.7909464656091,3,0.9843219788140413,0
CUST-0887,13,45.467062204605114,558.2002007822097,2,0.3834811225750425,0
CUST-0888,62,104.08715794259226,6431.791900482489,1,0.1522282139168668,0
CUST-0889,60,23.8426348962325,1422.3920534097551,0,0.6667088553964567,0
CUST-0890,43,110.17619921354235,4764.629404356952,0,0.28428828909545933,0
CUST-0891,68,66.1477464624734,4490.372545500399,4,0.5857782709310476,0
CUST-0892,5,83.72014768082803,487.96360895677,2,0.5867679078445912,1
CUST-0893,37,85.93539222057827,3236.9407079894922,2,0.44572982090286917,0
CUST-0894,31,109.51177407065364,3335.5918785105077,3,0.8361186155450426,0
CUST-0895,9,83.66696821672073,779.0511222292281,5,0.26496706155544303,1
CUST-0896,51,81.39335847600617,4227.0782441417905,3,0.44863259161773417,0
CUST-0897,29,26.665204056068994,748.5518703376566,0,0.5376921285909715,0
CUST-0898,40,71.8408021945204,2858.9188441911383,0,0.6636247207672996,0
CUST-0899,41,35.016900081704165,1409.291053457223,2,0.7839718505055895,0
CUST-0900,11,93.74337687214856,1005.8233648174588,2,0.39480728287825606,0
CUST-0901,23,71.22219208126745,1554.687840273599,2,0.646046944096596,1
CUST-0902,1,88.02277792083532,21.607030347582793,3,0.15061095306851913,0
CUST-0903,46,24.16729006023843,1115.5690287078291,0,0.9326481005424786,0
CUST-0904,21,28.47920160458032,673.7431324288257,0,0.38305880642100354,0
CUST-0905,36,91.63233880626822,3268.0961563997416,3,0.7295214219764384,0
CUST-0906,54,27.208433599867337,1437.1175492454083,2,0.020341081882177647,1
CUST-0907,57,27.12567277652586,1631.2394017830109,3,0.205187142904807,0
CUST-0908,1,21.210847523488745,-34.2020255673106,1,0.487082544323578,0
CUST-0909,63,115.65013982994802,7202.8966511514045,3,0.8782524677323466,0
CUST-0910,54,93.75083594590069,5021.1193692717625,3,0.5272551499506771,0
CUST-0911,55,55.32514085020642,3009.7435228216345,1,0.929870482293879,0
CUST-0912,40,49.653558128765525,1898.7696709158677,3,0.48379689658279634,0
CUST-0913,15,54.97032297458495,818.1527593050437,4,0.49044909673594994,0
CUST-0914,21,97.46535311811819,2094.1947329735585,2,0.11974678850053189,0
CUST-0915,47,86.13706110704143,3984.144133345206,1,0.8026562441522198,0
CUST-0916,53,38.51955678674679,2045.9154206452595,4,0.2469654124670625,0
CUST-0917,9,37.41093353340844,356.4951855820146,1,0.8996124893723151,0
CUST-0918,52,29.839564971339733,1547.4881647459515,1,0.9108242203303961,0
CUST-0919,57,86.03027197013381,4913.01013178468,3,0.9433101118741497,0
CUST-0920,26,96.43726622217359,2517.2352849062736,1,0.52023048910309,0
CUST-0921,41,46.5046428325004,1866.0539582865947,4,0.6770937847836443,0
CUST-0922,35,22.09449610309128,848.2364922087883,3,0.7785158800616635,0
CUST-0923,63,28.217166747642736,1840.0693468053032,0,0.1310146186504656,0
CUST-0924,25,116.78600348450304,2979.145656974634,2,0.6009571949974972,1
CUST-0925,38,49.54447774774202,1933.37394144139,3,0.03429790130331167,0
CUST-0926,2,96.92231478381336,115.09565609597553,2,0.4975660833887259,0
CUST-0927,7,82.46635688542638,623.5676170885829,1,0.1548426816202274,0
CUST-0928,34,58.19396396528959,2011.3748461973216,4,0.1829229259620847,0
CUST-0929,17,40.568726219555515,612.8421649852546,1,0.3650475666926015,0
CUST-0930,43,32.138641815940645,1371.216080327944,1,0.432437166716503,0
CUST-0931,59,81.50129680388666,4822.416183895577,0,0.6231724245321872,0
CUST-0932,51,97.4633780637788,5053.84813615895,3,0.07442841843851566,0
CUST-0933,54,84.39042535411306,4593.319162016818,0,0.5036917612374446,0
CUST-0934,24,73.03021332491583,1709.496833434065,2,0.18262513025310112,0
CUST-0935,25,24.195122343163625,689.6474815016888,1,0.5739751750317419,0
CUST-0936,71,116.84887775943838,8298.45930905582,1,0.6374046122611835,0
CUST-0937,52,99.87141916545745,5180.521739758633,2,0.5567092565528539,0
CUST-0938,70,49.28220367009648,3433.3983470773132,4,0.7382955104783077,0
CUST-0939,33,117.99703293588506,3812.7243249830503,4,0.3356092442409013,1
CUST-0940,49,80.18815896363222,3923.7313140271717,3,0.7651065916331309,0
CUST-0941,29,78.24226582072464,2293.8999716662975,4,0.43276708170819367,1
CUST-0942,63,94.8073179429532,5953.591864029791,1,0.4841844983225968,0
CUST-0943,22,101.17697880901376,2246.9161576606803,2,0.6481021272610714,0
CUST-0944,26,85.64786073315027,2183.624825516198,1,0.01835838399922396,0
CUST-0945,28,32.80957463662,911.621694111479,1,0.6539942214202483,0
CUST-0946,49,53.82675059944984,2653.3377957034736,4,0.6185851490721154,0
CUST-0947,71,112.80836403260497,8018.876890168123,2,0.3098471167532799,1
CUST-0948,49,42.46156118438519,2000.3432435489221,0,0.08579428489948948,0
CUST-0949,20,57.21670238375133,1122.3837501314651,3,0.09093544991304114,0
CUST-0950,63,63.2076882944196,4065.9575090640647,1,0.9232237469852286,0
CUST-0951,61,63.940498969445215,3875.7481334196323,2,0.6892793212258371,0
CUST-0952,49,81.29395824945254,3984.194331428767,2,0.1271026137707404,0
CUST-0953,71,114.30758377447076,8111.500660459977,0,0.35672316930890635,0
CUST-0954,1,44.06927118325049,122.48125912923305,2,0.5924829939015964,0
CUST-0955,13,32.150137630091805,482.470195300927,5,0.8355717050906487,1
CUST-0956,51,39.74704898599373,2067.4760482766205,2,0.04366092871300853,0
CUST-0957,56,108.69249002092695,6038.117325503283,3,0.23663313147000886,0
CUST-0958,62,84.5810812655206,5261.986190921882,0,0.88974899029538,0
CUST-0959,32,48.590678923916016,1583.298812719069,2,0.009165550183816484,0
CUST-0960,30,101.59469389686173,3012.910575126049,1,0.2013991027938874,0
CUST-0961,29,106.1369996363436,3034.44713416158,3,0.959024175972966,0
CUST-0962,49,104.6514338690278,5213.170966942713,2,0.6134018465221711,1
CUST-0963,45,111.89265336395545,5020.129235767149,1,0.26167136663750645,0
CUST-0964,30,45.22410201733616,1437.4719014656423,2,0.0669910943958476,0
CUST-0965,16,95.50419287462783,1577.921773768772,1,0.028191340447222157,1
CUST-0966,40,66.053949727414,2662.5518282153257,2,0.24474507963692727,0
CUST-0967,19,104.19985528900615,2002.4238223090913,5,0.8814858195889105,0
CUST-0968,18,92.84906771616131,1601.2622408743655,3,0.4159136542975095,0
CUST-0969,1,97.64474464997247,107.98348364169328,4,0.720333369165993,0
CUST-0970,47,85.61618376810715,4094.8116577501173,2,0.9182850353799578,0
CUST-0971,66,37.74287694697068,2525.0968536593455,2,0.4080404616028166,0
CUST-0972,38,74.50269188969384,2838.819126161586,0,0.19127737103739706,0
CUST-0973,51,118.46697395245081,6127.412531365843,2,0.5171179308569195,0
CUST-0974,63,113.73880664971189,7156.29278279881,1,0.9080836870598544,0
CUST-0975,4,24.31737357970117,66.29171056772046,1,0.8043744141377006,0
CUST-0976,1,36.481481572943714,44.17307737685656,2,0.06582984336315378,1
CUST-0977,8,33.17287734545619,303.70638716922934,3,0.6925728000775818,0
CUST-0978,29,92.59799099852955,2599.452034166944,1,0.5718975224589538,0
CUST-0979,55,101.77853298569451,5612.062746387718,2,0.9074631763464255,0
CUST-0980,3,41.35113663106719,164.57066067001708,1,0.12248141685029723,0
CUST-0981,32,70.5852692951829,2245.2465361810096,2,0.5340361132046566,0
CUST-0982,10,104.07030280112,1096.0512663263319,1,0.8794626935118923,0
CUST-0983,34,93.28015447662506,3203.5845853258056,1,0.410023786741743,0
CUST-0984,55,74.22372054918483,4189.37378613072,3,0.48199491773286707,1
CUST-0985,32,79.03476904587728,2491.5824645890125,3,0.0704606776669583,1
CUST-0986,50,70.836054691628,3583.338227106204,1,0.2781436404489108,0
CUST-0987,7,49.75484513188206,297.41772053330413,0,0.32450664916894734,0
CUST-0988,8,76.50219928590161,531.2492717233765,3,0.9451224487448869,0
CUST-0989,65,88.88853020500906,5675.977921184695,3,0.28266736054115904,0
CUST-0990,57,107.33229158608077,6144.8568215264495,3,0.460868735269652,0
CUST-0991,67,83.62913539792481,5612.3644673581675,0,0.6713044235642798,0
CUST-0992,59,96.1121537043158,5646.664515686544,0,0.1621833724078774,0
CUST-0993,54,36.0071634954573,1855.7116120572134,0,0.4864423871418745,0
CUST-0994,67,66.15574744197899,4397.915747305658,4,0.7385390394759076,0
CUST-0995,51,20.93316198270933,1067.7959115019485,1,0.866855213027066,0
CUST-0996,8,44.66788645216231,397.0015599569534,3,0.6262592746624267,0
CUST-0997,34,92.64617151130048,3149.1430438718353,0,0.6690535153169479,0
CUST-0998,35,119.18099513493634,4183.937846858036,0,0.12628347258456896,0
CUST-0999,32,29.91780995872159,938.5632996303841,4,0.9457764972463472,0
